"","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle","id","burst","pkey"
"26",411441.503318275,4262609.83468336,2022-03-11 14:03:51,-275.88905903633,-153.125813437626,315.534923006767,14400,263704.305264313,-2.63489831154578,2.05575946766902,"F46538","F46538.1","F46538.2022-03-11 14:03:51"
"27",411165.614259239,4262456.70886992,2022-03-11 18:03:51,-158.030951652676,-95.759016723372,184.779790464427,14400,674771.901425212,-2.59680888750876,0.0380894240370151,"F46538","F46538.1","F46538.2022-03-11 18:03:51"
"28",411007.583307586,4262360.9498532,2022-03-11 22:03:51,74.4266488405992,-89.4378717299551,116.354883684467,14400,1009720.19349555,-0.876750714422289,1.72005817308647,"F46538","F46538.1","F46538.2022-03-11 22:03:51"
"29",411082.009956427,4262271.51198147,2022-03-12 02:03:51,-78.9688178905635,100.967779926956,128.181772426547,14400,1014166.26576134,2.23453871851867,3.11128943294096,"F46538","F46538.1","F46538.2022-03-12 02:03:51"
"30",411003.041138536,4262372.47976139,2022-03-12 06:03:51,262.9011748872,117.377056497149,287.913878006957,14400,1002994.15138319,0.419913133579588,-1.81462558493908,"F46538","F46538.1","F46538.2022-03-12 06:03:51"
"31",411265.942313423,4262489.85681789,2022-03-12 10:03:51,261.889546163962,116.839983860031,286.771191402446,14400,523523.406510628,0.419641167063453,-0.000271966516134814,"F46538","F46538.1","F46538.2022-03-12 10:03:51"
"32",411527.831859587,4262606.69680175,2022-03-12 14:03:51,51.4517129749293,5.16355814412236,51.7101643853724,14400,210793.346451154,0.100022462942282,-0.319618704121171,"F46538","F46538.1","F46538.2022-03-12 14:03:51"
"33",411579.283572562,4262611.86035989,2022-03-12 18:03:51,-296.99725363066,-96.3633946543559,312.239127102075,14400,181224.489324213,-2.82785026180201,-2.9278727247443,"F46538","F46538.1","F46538.2022-03-12 18:03:51"
"34",411282.286318931,4262515.49696524,2022-03-12 22:03:51,-12.4406862195465,-8.53173258155584,15.0851295803647,14400,482062.237424741,-2.54046552225051,0.287384739551508,"F46538","F46538.1","F46538.2022-03-12 22:03:51"
"35",411269.845632712,4262506.96523266,2022-03-13 03:03:51,94.1443897362333,58.7832870725542,110.989373175373,14400,503090.003950322,0.558164147306999,3.09862966955751,"F46538","F46538.1","F46538.2022-03-13 03:03:51"
"36",411363.990022448,4262565.74851973,2022-03-13 07:03:51,160.697330494877,235.733032346703,285.295801875092,14400,359949.539228573,0.972463552825046,0.414299405518047,"F46538","F46538.1","F46538.2022-03-13 07:03:51"
"37",411524.687352943,4262801.48155208,2022-03-13 11:03:51,68.7075715188985,120.089861530811,138.355719890844,14400,107711.307806251,1.05111809591795,0.0786545430929037,"F46538","F46538.1","F46538.2022-03-13 11:03:51"
"38",411593.394924462,4262921.57141361,2022-03-13 15:03:51,-87.7019611746073,-334.14893814642,345.466564023571,14400,47179.7590465957,-1.8274706816286,-2.87858877754655,"F46538","F46538.1","F46538.2022-03-13 15:03:51"
"39",411505.692963287,4262587.42247546,2022-03-13 19:03:51,-176.094934038934,44.7438004165888,181.690488110677,14400,238027.63307648,2.89276915941163,-1.56294546613936,"F46538","F46538.1","F46538.2022-03-13 19:03:51"
"40",411329.598029248,4262632.16627588,2022-03-13 23:03:51,-11.8545760578127,25.2267087232322,27.8732453531565,14400,341713.730504939,2.01009302098162,-0.882676138430014,"F46538","F46538.1","F46538.2022-03-13 23:03:51"
"41",411317.743453191,4262657.3929846,2022-03-14 03:03:51,96.1373856478604,-12.2693043034524,96.9171437223371,14400,336541.880611447,-0.12693642006451,-2.13702944104613,"F46538","F46538.1","F46538.2022-03-14 03:03:51"
"42",411413.880838838,4262645.1236803,2022-03-14 07:03:51,237.584037065506,203.301423185505,312.694169017581,14400,260115.413225591,0.707795767357185,0.834732187421695,"F46538","F46538.1","F46538.2022-03-14 07:03:51"
"43",411651.464875904,4262848.42510348,2022-03-14 11:03:51,-0.59193328092806,83.3218762623146,83.323978834916,14400,38948.696111951,1.57790038337194,0.87010461601476,"F46538","F46538.1","F46538.2022-03-14 11:03:51"
"44",411650.872942623,4262931.74697975,2022-03-14 15:03:51,-83.7685711020604,-279.699945364147,291.974712845459,14400,25282.3153208864,-1.8617892159572,2.84349570785044,"F46538","F46538.1","F46538.2022-03-14 15:03:51"
"45",411567.104371521,4262652.04703438,2022-03-14 19:03:51,-117.119036667049,400.493179807439,417.266888001063,14400,159430.053297944,1.85530025719363,-2.56609583402876,"F46538","F46538.1","F46538.2022-03-14 19:03:51"
"46",411449.985334854,4263052.54021419,2022-03-14 23:03:51,-6.97248892136849,2.42146419733763,7.38099523218884,14400,131894.979546062,2.80733559442545,0.952035337231824,"F46538","F46538.1","F46538.2022-03-14 23:03:51"
"47",411443.012845933,4263054.96167839,2022-03-15 03:03:51,48.4133841223666,-10.8226891448721,49.6083295677888,14400,137275.839943148,-0.219931466393911,-3.02726706081936,"F46538","F46538.1","F46538.2022-03-15 03:03:51"
"48",411491.426230055,4263044.13898924,2022-03-15 07:03:51,121.427610182902,-132.856978988275,179.987892316738,14400,102976.431699641,-0.830315086769549,-0.610383620375637,"F46538","F46538.1","F46538.2022-03-15 07:03:51"
"49",411612.853840238,4262911.28201025,2022-03-15 11:03:51,4.06646263087168,-36.9337568292394,37.1569443287478,14400,40515.2154107078,-1.46113649845464,-0.630821411685087,"F46538","F46538.1","F46538.2022-03-15 11:03:51"
"50",411616.920302869,4262874.34825342,2022-03-15 15:03:51,-128.71068485349,-126.337642429397,180.354207852416,14400,44910.7135215621,-2.36549850710181,-0.904362008647178,"F46538","F46538.1","F46538.2022-03-15 15:03:51"
"51",411488.209618015,4262748.01061099,2022-03-15 19:03:51,-36.4841881156899,118.021494774148,123.532057423105,14400,150668.578379551,1.87060965182396,-2.04707714825381,"F46538","F46538.1","F46538.2022-03-15 19:03:51"
"52",411451.7254299,4262866.03210577,2022-03-15 23:03:51,64.7192325643846,191.749808630906,202.377291645362,14400,135848.778957964,1.24528327923846,-0.6253263725855,"F46538","F46538.1","F46538.2022-03-15 23:03:51"
"53",411516.444662464,4263057.7819144,2022-03-16 03:03:51,-6.20784979138989,16.3310216590762,17.4711095086052,14400,90065.1818558716,1.93405363959968,0.68877036036122,"F46538","F46538.1","F46538.2022-03-16 03:03:51"
"54",411510.236812673,4263074.11293606,2022-03-16 07:03:51,106.365503486013,-198.500898240134,225.202635273154,14400,96708.5140189712,-1.07888641365265,-3.01294005325233,"F46538","F46538.1","F46538.2022-03-16 07:03:51"
"55",411616.602316159,4262875.61203782,2022-03-16 11:03:51,166.4394685835,-76.8956672474742,183.344049109296,14400,44781.8186687719,-0.432791329574778,0.646095084077868,"F46538","F46538.1","F46538.2022-03-16 11:03:51"
"56",411783.041784742,4262798.71637057,2022-03-16 15:03:51,-227.505313167174,-215.914628112689,313.652346001643,14400,30894.4146353481,-2.38232783519887,-1.94953650562409,"F46538","F46538.1","F46538.2022-03-16 15:03:51"
"57",411555.536471575,4262582.80174246,2022-03-16 19:03:51,-175.200796208053,-219.114998708479,280.547146930694,14400,214322.861038369,-2.2452834172464,0.137044417952467,"F46538","F46538.1","F46538.2022-03-16 19:03:51"
"58",411380.335675367,4262363.68674375,2022-03-16 23:03:51,41.4652479110518,-54.4392351107672,68.4324272824688,14400,551302.962898945,-0.919862163724252,1.32542125352215,"F46538","F46538.1","F46538.2022-03-16 23:03:51"
"59",411421.800923278,4262309.24750864,2022-03-17 03:03:51,-92.6221909642918,40.055928110145,100.912574220415,14400,587180.655114768,2.73341545568304,-2.62990768777229,"F46538","F46538.1","F46538.2022-03-17 03:03:51"
"60",411329.178732314,4262349.30343675,2022-03-17 07:03:51,193.954529973387,101.447308392264,218.883338966749,14400,615045.960949076,0.481914649090911,-2.25150080659213,"F46538","F46538.1","F46538.2022-03-17 07:03:51"
"61",411523.133262287,4262450.75074514,2022-03-17 11:03:51,69.9652822868666,172.348218764178,186.008196692151,14400,352037.884531519,1.18516858180459,0.70325393271368,"F46538","F46538.1","F46538.2022-03-17 11:03:51"
"62",411593.098544574,4262623.09896391,2022-03-17 15:03:51,-67.7365197039908,-107.578163710423,127.127091561617,14400,167200.621305073,-2.13273200322282,2.96528472215218,"F46538","F46538.1","F46538.2022-03-17 15:03:51"
"63",411525.36202487,4262515.5208002,2022-03-17 19:03:51,-175.02208189806,-288.147640984505,337.137645712944,14400,287308.26580768,-2.11664229856736,0.0160897046554607,"F46538","F46538.1","F46538.2022-03-17 19:03:51"
"64",411350.339942972,4262227.37315921,2022-03-17 23:03:51,-33.9586831580382,-80.9323986629024,87.7681338252044,14400,762388.837687487,-1.96807845705015,0.148563841517209,"F46538","F46538.1","F46538.2022-03-17 23:03:51"
"65",411316.381259814,4262146.44076055,2022-03-18 03:03:51,121.71918429347,25.0208802819252,124.264251798939,14400,921650.009989832,0.202738197383781,2.17081665443393,"F46538","F46538.1","F46538.2022-03-18 03:03:51"
"66",411438.100444107,4262171.46164083,2022-03-18 07:03:51,193.091742167191,540.55596790649,574.007992394255,14400,776921.619357368,1.22771325869538,1.0249750613116,"F46538","F46538.1","F46538.2022-03-18 07:03:51"
"67",411631.192186274,4262712.01760874,2022-03-18 11:03:51,78.7797551722615,100.751257259399,127.8947444751,14400,98202.9123115864,0.907175365542849,-0.320537893152535,"F46538","F46538.1","F46538.2022-03-18 11:03:51"
"68",411709.971941447,4262812.768866,2022-03-18 15:03:51,-203.825161074696,-128.625952407718,241.017285521014,14400,34646.4492415244,-2.57864728699756,2.79736265463917,"F46538","F46538.1","F46538.2022-03-18 15:03:51"
"69",411506.146780372,4262684.14291359,2022-03-18 19:03:51,-92.5152916720253,347.879182909615,359.97083922871,14400,172489.522104164,1.83072098280803,-1.873817037374,"F46538","F46538.1","F46538.2022-03-18 19:03:51"
"70",411413.6314887,4263032.0220965,2022-03-18 23:03:51,4.43376205535606,39.0766058918089,39.3273362177922,14400,156148.520609242,1.45781617051483,-0.372904812293196,"F46538","F46538.1","F46538.2022-03-18 23:03:51"
"71",411418.065250755,4263071.09870239,2022-03-19 03:03:51,25.2665643766522,-76.5382560677826,80.6008927822576,14400,158828.544618137,-1.25194343800304,-2.70975960851787,"F46538","F46538.1","F46538.2022-03-19 03:03:51"
"72",411443.331815132,4262994.56044632,2022-03-19 07:03:51,200.40276098263,-225.759217927232,301.874959359959,14400,130814.780930128,-0.844827674453666,0.407115763549372,"F46538","F46538.1","F46538.2022-03-19 07:03:51"
"73",411643.734576115,4262768.80122839,2022-03-19 11:03:51,41.9807773293578,114.245885966346,121.714864028238,14400,67580.2014455036,1.21865252060813,2.06348019506179,"F46538","F46538.1","F46538.2022-03-19 11:03:51"
"74",411685.715353444,4262883.04711436,2022-03-19 15:03:51,-89.9686656051199,21.0928470790386,92.4081651623145,14400,22206.6375605184,2.91130520284618,1.69265268223805,"F46538","F46538.1","F46538.2022-03-19 15:03:51"
"75",411595.746687839,4262904.13996144,2022-03-19 19:03:51,-11.8075389676378,122.014109132811,122.584096863932,14400,48296.1248877507,1.66726784432486,-1.24403735852132,"F46538","F46538.1","F46538.2022-03-19 19:03:51"
"76",411583.939148871,4263026.15407057,2022-03-19 23:03:51,-64.3632393920561,-60.6542146652937,88.4395858295518,14400,51401.2359396849,-2.38585384543397,2.23006361742076,"F46538","F46538.1","F46538.2022-03-19 23:03:51"
"77",411519.575909479,4262965.49985591,2022-03-20 03:03:51,27.3788207198377,-270.503685809672,271.885718382976,14400,81174.0255808102,-1.46992561715255,0.915928228281419,"F46538","F46538.1","F46538.2022-03-20 03:03:51"
"78",411546.954730199,4262694.9961701,2022-03-20 07:03:51,12.1443828345509,-174.340548570268,174.76301928673,14400,143657.725627028,-1.50124970149834,-0.031324084345784,"F46538","F46538.1","F46538.2022-03-20 07:03:51"
"79",411559.099113034,4262520.65562153,2022-03-20 11:03:51,-2.29957577225287,-146.013259660453,146.031366649097,14400,264946.086573349,-1.5865441135488,-0.0852944120504604,"F46538","F46538.1","F46538.2022-03-20 11:03:51"
"80",411556.799537261,4262374.64236187,2022-03-20 15:03:51,-106.518274146016,276.334746485576,296.153735148307,14400,419549.648376366,1.93871291774968,-2.75792827588111,"F46538","F46538.1","F46538.2022-03-20 15:03:51"
"81",411450.281263115,4262650.97710835,2022-03-20 19:03:51,-277.558672782849,-307.091120850295,413.936919520435,14400,229205.235186841,-2.30572433053792,2.03874805889199,"F46538","F46538.1","F46538.2022-03-20 19:03:51"
"82",411172.722590332,4262343.8859875,2022-03-20 23:03:51,-63.9055027526338,-77.0302761504427,100.087845045641,14400,795010.714988609,-2.26333639228472,0.0423879382531993,"F46538","F46538.1","F46538.2022-03-20 23:03:51"
"83",411108.81708758,4262266.85571135,2022-03-21 03:03:51,309.020161711902,297.785690777935,429.15006463537,14400,982711.429944194,0.766886167295298,3.03022255958002,"F46538","F46538.1","F46538.2022-03-21 03:03:51"
"84",411417.837249292,4262564.64140213,2022-03-21 07:03:51,478.165992246766,139.252339588478,498.030049517295,14400,316324.584716271,0.283384029876614,-0.483502137418684,"F46538","F46538.1","F46538.2022-03-21 07:03:51"
"85",411896.003241538,4262703.89374172,2022-03-21 11:03:51,-250.875485986413,-2.22106517013162,250.885317624226,14400,80911.5764549793,-3.13273962781496,2.86706164948801,"F46538","F46538.1","F46538.2022-03-21 11:03:51"
"86",411645.127755552,4262701.67267655,2022-03-21 15:03:51,46.9537748369621,5.72762368619442,47.3018249598342,14400,99080.6082204032,0.121384603094653,-3.02906107626998,"F46538","F46538.1","F46538.2022-03-21 15:03:51"
"87",411692.081530389,4262707.40030023,2022-03-21 19:03:51,25.1305161904893,18.8120006006211,31.3916264407917,14400,83252.5875465659,0.642586557970219,0.521201954875567,"F46538","F46538.1","F46538.2022-03-21 19:03:51"
"88",411717.212046579,4262726.21230084,2022-03-21 23:03:51,-77.8197755776928,13.2690861383453,78.9429294991597,14400,68593.7943009844,2.97270641116215,2.33011985319194,"F46538","F46538.1","F46538.2022-03-21 23:03:51"
"89",411639.392271002,4262739.48138697,2022-03-22 03:03:51,-48.2732150700758,-112.223323129117,122.165369673014,14400,81838.8220043814,-1.97702362274482,1.33345527327261,"F46538","F46538.1","F46538.2022-03-22 03:03:51"
"90",411591.119055932,4262627.25806384,2022-03-22 07:03:51,246.470329154981,166.091706122272,297.210494425032,14400,165146.229651934,0.592980621344609,2.57000424408943,"F46538","F46538.1","F46538.2022-03-22 07:03:51"
"91",411837.589385087,4262793.34976997,2022-03-22 11:03:51,-56.3021031167009,42.3259120695293,70.4372745631256,14400,33443.0475904169,2.49696333813385,1.90398271678925,"F46538","F46538.1","F46538.2022-03-22 11:03:51"
"92",411781.28728197,4262835.67568204,2022-03-22 15:03:51,-190.230309850711,89.6568280635402,210.299590119222,14400,19441.958091582,2.7011619922884,0.204198654154548,"F46538","F46538.1","F46538.2022-03-22 15:03:51"
"93",411591.056972119,4262925.3325101,2022-03-22 19:03:51,-177.375422480807,91.8219210030511,199.733086084743,14400,47797.6899358209,2.66390924043018,-0.037252751858222,"F46538","F46538.1","F46538.2022-03-22 19:03:51"
"94",411413.681549638,4263017.1544311,2022-03-22 23:03:51,75.4869398824521,45.5014040526003,88.1399788040304,14400,154580.879356054,0.542455149152167,-2.12145409127801,"F46538","F46538.1","F46538.2022-03-22 23:03:51"
"95",411489.168489521,4263062.65583516,2022-03-23 03:03:51,19.7254259280162,19.2663575755432,27.5732653537869,14400,107365.275230676,0.77362524351996,0.231170094367793,"F46538","F46538.1","F46538.2022-03-23 03:03:51"
"96",411508.893915449,4263081.92219273,2022-03-23 07:03:51,188.800645675045,146.886686652899,239.20991309555,14400,99137.6766022362,0.661180903840241,-0.112444339679719,"F46538","F46538.1","F46538.2022-03-23 07:03:51"
"97",411697.694561124,4263228.80887938,2022-03-23 11:03:51,25.776123410149,14.4124155901372,29.5317839149291,14400,76726.433698847,0.509832031362618,-0.151348872477623,"F46538","F46538.1","F46538.2022-03-23 11:03:51"
"98",411723.470684534,4263243.22129497,2022-03-23 15:03:51,-99.3709971453645,185.711718556471,210.6262981749,14400,79466.8825592659,2.06211408040643,1.55228204904381,"F46538","F46538.1","F46538.2022-03-23 15:03:51"
"99",411624.099687389,4263428.93301353,2022-03-23 19:03:51,-276.159657332988,128.582933504134,304.627193675814,14400,240209.117950847,2.70583284509281,0.64371876468638,"F46538","F46538.1","F46538.2022-03-23 19:03:51"
"100",411347.940030056,4263557.51594703,2022-03-23 23:03:51,-69.0912228258676,372.074839987792,378.435309694424,14400,549783.778320656,1.75439685462053,-0.951435990472277,"F46538","F46538.1","F46538.2022-03-23 23:03:51"
"101",411278.84880723,4263929.59078702,2022-03-24 03:03:51,57.5800640128436,-395.513584909961,399.682948873294,14400,1190899.83020766,-1.42622893336924,3.10255951918982,"F46538","F46538.1","F46538.2022-03-24 03:03:51"
"102",411336.428871243,4263534.07720211,2022-03-24 07:03:51,155.524590585905,-66.8617502069101,169.287896547995,14400,533582.018745632,-0.406023041444668,1.02020589192457,"F46538","F46538.1","F46538.2022-03-24 07:03:51"
"103",411491.953461829,4263467.21545191,2022-03-24 11:03:51,40.3551932621631,-90.4082791628316,99.0060531705563,14400,341679.122503585,-1.15096843970581,-0.744945398261146,"F46538","F46538.1","F46538.2022-03-24 11:03:51"
"104",411532.308655091,4263376.80717274,2022-03-24 15:03:51,-32.0757459736778,391.183544973843,392.496394044672,14400,236935.970503813,1.65260996237518,2.803578402081,"F46538","F46538.1","F46538.2022-03-24 15:03:51"
"105",411500.232909117,4263767.99071772,2022-03-24 19:03:51,-40.3653253836674,-207.922176348977,211.804133366241,14400,724224.793803599,-1.76254779498412,2.86802754982028,"F46538","F46538.1","F46538.2022-03-24 19:03:51"
"106",411459.867583733,4263560.06854137,2022-03-24 23:03:51,-18.4289864126476,1.37414333596826,18.4801463767292,14400,463124.145206111,3.06716614410697,-1.4534713680885,"F46538","F46538.1","F46538.2022-03-24 23:03:51"
"107",411441.438597321,4263561.4426847,2022-03-25 03:03:51,68.4452766031609,-79.8845756566152,105.196489091227,14400,477776.721179633,-0.862366492287516,2.3536526707851,"F46538","F46538.1","F46538.2022-03-25 03:03:51"
"108",411509.883873924,4263481.55810905,2022-03-25 07:03:51,122.075448951859,-134.742371428758,181.818376120356,14400,345173.805305306,-0.834680825084022,0.0276856672034935,"F46538","F46538.1","F46538.2022-03-25 07:03:51"
"109",411631.959322876,4263346.81573762,2022-03-25 11:03:51,116.105244684033,-124.207440577447,170.02328116449,14400,169330.494229613,-0.819100620721652,0.01558020436237,"F46538","F46538.1","F46538.2022-03-25 11:03:51"
"110",411748.06456756,4263222.60829704,2022-03-25 15:03:51,-11.1152020883164,287.901713643223,288.11619953791,14400,65384.1960058669,1.60938478914696,2.42848540986861,"F46538","F46538.1","F46538.2022-03-25 15:03:51"
"111",411736.949365472,4263510.51001068,2022-03-25 19:03:51,-372.898891517485,210.625997278839,428.271986037699,14400,293266.448546267,2.62743190232579,1.01804711317883,"F46538","F46538.1","F46538.2022-03-25 19:03:51"
"112",411364.050473954,4263721.13600796,2022-03-25 23:03:51,48.5836571782129,-327.98540896643,331.564172129146,14400,753324.694907592,-1.42373818060571,2.23201522424809,"F46538","F46538.1","F46538.2022-03-25 23:03:51"
"113",411412.634131132,4263393.150599,2022-03-26 03:03:51,29.8518794568954,-130.109572138637,133.490207390686,14400,329838.932226084,-1.34526323252599,0.0784749480797264,"F46538","F46538.1","F46538.2022-03-26 03:03:51"
"114",411442.486010589,4263263.04102686,2022-03-26 07:03:51,-12.8258124874556,-5.04879673663527,13.7837518278308,14400,214986.364792287,-2.76657806630152,-1.42131483377553,"F46538","F46538.1","F46538.2022-03-26 07:03:51"
"115",411429.660198102,4263257.99223012,2022-03-26 11:03:51,-2.83572596602608,11.2312636161223,11.5837223796683,14400,221532.740129161,1.8181124735987,-1.69849476727937,"F46538","F46538.1","F46538.2022-03-26 11:03:51"
"116",411426.824472136,4263269.22349374,2022-03-26 15:03:51,-13.6954012569622,274.784850168042,275.125930979729,14400,230189.655390137,1.62059557156933,-0.197516902029368,"F46538","F46538.1","F46538.2022-03-26 15:03:51"
"117",411413.129070879,4263544.00834391,2022-03-26 19:03:51,-83.5726833506487,-11.8824665984139,84.4131886312217,14400,478919.862394223,-3.00035805986753,1.66223167574273,"F46538","F46538.1","F46538.2022-03-26 19:03:51"
"118",411329.556387528,4263532.12587731,2022-03-26 23:03:51,106.703404150379,0.354330258443952,106.703992461441,14400,537876.099883528,0.00332069027100218,3.00367875013853,"F46538","F46538.1","F46538.2022-03-26 23:03:51"
"119",411436.259791678,4263532.48020757,2022-03-27 03:03:51,19.1461697872728,-132.151106650941,133.530860877145,14400,448326.747572922,-1.42691656551643,-1.43023725578743,"F46538","F46538.1","F46538.2022-03-27 03:03:51"
"120",411455.405961466,4263400.32910091,2022-03-27 07:03:51,185.710831586504,-496.373368119821,529.976446219232,14400,304237.736542735,-1.2127839075058,0.214132658010628,"F46538","F46538.1","F46538.2022-03-27 07:03:51"
"121",411641.116793052,4262903.95573279,2022-03-27 11:03:51,28.0316424498451,-17.9290252709761,33.2749594380408,14400,31448.3581741428,-0.56902903592171,0.643754871584091,"F46538","F46538.1","F46538.2022-03-27 11:03:51"
"122",411669.148435502,4262886.02670752,2022-03-27 15:03:51,-144.16655376245,275.701983965002,311.119879123755,14400,25884.743947622,2.05260131167044,2.62163034759215,"F46538","F46538.1","F46538.2022-03-27 15:03:51"
"123",411524.98188174,4263161.72869149,2022-03-27 19:03:51,-149.013665992126,381.368124594912,409.446845279645,14400,113613.964603141,1.94328973376586,-0.109311577904573,"F46538","F46538.1","F46538.2022-03-27 19:03:51"
"124",411375.968215748,4263543.09681608,2022-03-27 23:03:51,-47.7326514804154,-24.0168303735554,53.4342040133746,14400,508339.626081401,-2.6754257672587,1.66446980615503,"F46538","F46538.1","F46538.2022-03-27 23:03:51"
"125",411328.235564267,4263519.07998571,2022-03-28 03:03:51,174.642967480526,-286.228967919014,335.301637583815,14400,524718.574636248,-1.02294607547872,1.65247969177997,"F46538","F46538.1","F46538.2022-03-28 03:03:51"
