"","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle","id","burst","pkey"
"82",411795.258175167,4262809.47924856,2022-03-16 14:55:43,-181.393370943377,-159.811094013974,241.750161927856,7246,26882.524527744,-2.4193635419124,1.89385591391438,"F46538","F46538.1","F46538.2022-03-16 14:55:43"
"83",411613.864804224,4262649.66815454,2022-03-16 16:56:29,-19.7062351980712,-31.5228996900842,37.1756494301419,7230,140959.65700345,-2.1294965308864,0.289867011025998,"F46538","F46538.1","F46538.2022-03-16 16:56:29"
"84",411594.158569026,4262618.14525485,2022-03-16 18:56:59,-200.234951832506,-183.237239013426,271.4220361294,2136,170246.790606093,-2.40049129734611,-0.270994766459709,"F46538","F46538.1","F46538.2022-03-16 18:56:59"
"85",411393.923617193,4262434.90801584,2022-03-16 19:32:35,-15.5506683556014,-81.5089140255004,82.9790717706719,14507,458217.860279264,-1.75931569689925,0.641175600446861,"F46538","F46538.1","F46538.2022-03-16 19:32:35"
"86",411378.372948838,4262353.39910181,2022-03-16 23:34:22,47.4681417701067,-36.9253212409094,60.1390375035327,7158,565617.808251193,-0.6611173988065,1.09819829809275,"F46538","F46538.1","F46538.2022-03-16 23:34:22"
"87",411425.841090608,4262316.47378057,2022-03-17 01:33:40,-5.42671154189156,-9.70625474210829,11.1202778417447,7268,574562.235146282,-2.08059489074897,-1.41947749194247,"F46538","F46538.1","F46538.2022-03-17 01:33:40"
"88",411420.414379066,4262306.76752583,2022-03-17 03:34:48,-100.585930500587,43.9490614365786,109.768162122835,7208,591542.763842474,2.72966031407436,-1.47293010235625,"F46538","F46538.1","F46538.2022-03-17 03:34:48"
"89",411319.828448565,4262350.71658727,2022-03-17 05:34:56,-6.0397478506784,-2.04184680618346,6.37555428803613,4684,622258.697490761,-2.8155867713062,0.737938221799024,"F46538","F46538.1","F46538.2022-03-17 05:34:56"
"90",411313.788700715,4262348.67474046,2022-03-17 06:53:00,171.087033305725,6.98905536904931,171.229728319313,7237,630694.484121546,0.0408281759128716,2.85641494721907,"F46538","F46538.1","F46538.2022-03-17 06:53:00"
"91",411484.87573402,4262355.66379583,2022-03-17 08:53:37,105.979326447588,263.405695522204,283.926360290517,21646,483416.057318147,1.18827211909086,1.14744394317799,"F46538","F46538.1","F46538.2022-03-17 08:53:37"
"92",411590.855060468,4262619.06949135,2022-03-17 14:54:23,28.5570247996948,51.2906453665346,58.7046332713696,7230,170991.233593895,1.06277129139572,-0.125500827695142,"F46538","F46538.1","F46538.2022-03-17 14:54:23"
"93",411619.412085268,4262670.36013672,2022-03-17 16:54:53,-291.411766360281,-479.765822238289,561.334180111278,23976,125916.502755566,-2.11664229856822,3.10377171721565,"F46538","F46538.1","F46538.2022-03-17 16:54:53"
"94",411328.000318907,4262190.59431448,2022-03-17 23:34:29,0.749076420150232,4.65284626185894,4.71275862099045,7195,839387.00109762,1.41117284572365,-2.75537016288772,"F46538","F46538.1","F46538.2022-03-17 23:34:29"
"95",411328.749395327,4262195.24716074,2022-03-18 01:34:24,-16.6867280146689,-65.8481728723273,67.9295867973553,7241,831412.97784368,-1.81898385154832,3.05302860990762,"F46538","F46538.1","F46538.2022-03-18 01:34:24"
"96",411312.062667313,4262129.39898787,2022-03-18 03:35:05,110.307176419301,-8.87600984890014,110.663710042798,11844,954352.384786215,-0.0802932986508706,1.73869055289745,"F46538","F46538.1","F46538.2022-03-18 03:35:05"
"97",411422.369843732,4262120.52297802,2022-03-18 06:52:29,165.586481075268,536.20038167946,561.186004839829,7179,872964.837960982,1.27127253278808,1.35156583143895,"F46538","F46538.1","F46538.2022-03-18 06:52:29"
"98",411587.956324807,4262656.7233597,2022-03-18 08:52:08,157.876817691722,201.908318193629,256.304620559687,28858,146987.804448574,0.90717536554234,-0.364097167245736,"F46538","F46538.1","F46538.2022-03-18 08:52:08"
"99",411745.833142499,4262858.63167789,2022-03-18 16:53:06,-200.133680411498,-238.17661785055,311.097398455497,7260,16550.3134703622,-2.26961692729675,3.10639301434049,"F46538","F46538.1","F46538.2022-03-18 16:53:06"
"100",411545.699462088,4262620.45506004,2022-03-18 18:54:06,-165.445148988161,266.400303630158,313.594035494866,2447,191334.829211126,2.12654267331539,-1.88702570656745,"F46538","F46538.1","F46538.2022-03-18 18:54:06"
"101",411380.254313099,4262886.85536367,2022-03-18 19:34:53,15.5780211368692,84.0611774045974,85.4924341049425,7243,187337.637621416,1.38755742505758,-0.738985248257803,"F46538","F46538.1","F46538.2022-03-18 19:34:53"
"102",411395.832334236,4262970.91654108,2022-03-18 21:35:36,24.1994547656504,83.0781668489799,86.5308928530251,7199,166918.644369291,1.2873536544239,-0.100203770633681,"F46538","F46538.1","F46538.2022-03-18 21:35:36"
"103",411420.031789002,4263053.99470793,2022-03-18 23:35:35,-7.83109268621774,9.40873892605305,12.2413390133089,7227,154256.078950623,2.26493696924003,0.977583314816129,"F46538","F46538.1","F46538.2022-03-18 23:35:35"
"104",411412.200696316,4263063.40344685,2022-03-19 01:36:02,8.05165815452347,10.5650936709717,13.2834635285271,7234,161946.359066863,0.919596071525221,-1.34534089771481,"F46538","F46538.1","F46538.2022-03-19 01:36:02"
"105",411420.25235447,4263073.96854052,2022-03-19 03:36:36,0.994116051995661,-28.4216700112447,28.4390504931674,7199,157713.729161265,-1.53583318274573,-2.45542925427095,"F46538","F46538.1","F46538.2022-03-19 03:36:36"
"106",411421.246470522,4263045.54687051,2022-03-19 05:36:35,5.9277024269104,-8.05596138443798,10.0018083309747,4429,152029.841730649,-0.936435181386778,0.599398001358952,"F46538","F46538.1","F46538.2022-03-19 05:36:35"
"107",411427.174172949,4263037.49090913,2022-03-19 06:50:24,145.458823368186,-386.480560456403,412.947324614596,7265,146421.737301947,-1.21082706278357,-0.274391881396795,"F46538","F46538.1","F46538.2022-03-19 06:50:24"
"108",411572.632996317,4262651.01034867,2022-03-19 08:51:29,128.702632984903,213.21602705773,249.04907534767,14376,157503.882965632,1.02771527407132,2.23854233685489,"F46538","F46538.1","F46538.2022-03-19 08:51:29"
"109",411701.335629302,4262864.22637573,2022-03-19 12:51:05,-6.44437569583533,16.6068254504353,17.8133834419601,7200,22490.5013206672,1.94096380355662,0.913248529485306,"F46538","F46538.1","F46538.2022-03-19 12:51:05"
"110",411694.891253606,4262880.83320118,2022-03-19 14:51:05,-86.2726278981427,20.8154082614928,88.7482255909605,7202,20517.0851346112,2.90484268185318,0.963878878296553,"F46538","F46538.1","F46538.2022-03-19 14:51:05"
"111",411608.618625708,4262901.64860944,2022-03-19 16:51:07,-13.229461278941,2.25438598264009,13.4201677295675,7252,43440.9420479671,2.97280745635351,0.0679647745003322,"F46538","F46538.1","F46538.2022-03-19 16:51:07"
"112",411595.389164429,4262903.90299542,2022-03-19 18:51:59,1.3176143632154,0.873312956653535,1.58075397529485,2624,48478.2156790982,0.585319929111897,-2.38748752724161,"F46538","F46538.1","F46538.2022-03-19 18:51:59"
"113",411596.706778792,4262904.77630838,2022-03-19 19:35:43,-42.893390123907,95.6929563414305,104.866509476022,7222,47808.9602639548,1.99218549240965,1.40686556329775,"F46538","F46538.1","F46538.2022-03-19 19:35:43"
"114",411553.813388669,4263000.46926472,2022-03-19 21:36:05,41.6360202723881,35.4982941476628,54.714596512418,7278,63529.5243405849,0.705993541748973,-1.28619195066068,"F46538","F46538.1","F46538.2022-03-19 21:36:05"
"115",411595.449408941,4263035.96755887,2022-03-19 23:37:23,-109.089575446444,-118.987509490922,161.42664862388,7206,47594.9396714947,-2.31282438408966,-3.01881792583864,"F46538","F46538.1","F46538.2022-03-19 23:37:23"
"116",411486.359833495,4262916.98004938,2022-03-20 01:37:29,45.9974066509749,67.1899134796113,81.4263218622381,7176,104297.513338726,0.970489067814898,-2.99987185527502,"F46538","F46538.1","F46538.2022-03-20 01:37:29"
"117",411532.357240146,4262984.16996286,2022-03-20 03:37:05,-0.46168248221511,-286.987080501392,286.987451860577,7195,74118.6083587379,-1.57240504758864,-2.54289411540354,"F46538","F46538.1","F46538.2022-03-20 03:37:05"
"118",411531.895557663,4262697.18288236,2022-03-20 05:37:00,12.7271200253163,7.51722365804017,14.7813475591302,4325,150425.960437827,0.5335132330868,2.10591828067545,"F46538","F46538.1","F46538.2022-03-20 05:37:00"
"119",411544.622677689,4262704.70010602,2022-03-20 06:49:05,19.0933509144234,-79.4496062593535,81.7116636956292,7254,139558.967218752,-1.33494853990224,-1.86846177298904,"F46538","F46538.1","F46538.2022-03-20 06:49:05"
"120",411563.716028603,4262625.25049976,2022-03-20 08:49:59,-12.436701352417,-281.749848772772,282.024199004286,21636,178978.268818646,-1.61490862542436,-0.279960085522114,"F46538","F46538.1","F46538.2022-03-20 08:49:59"
"121",411551.279327251,4262343.50065098,2022-03-20 14:50:35,49.6541503469343,280.11890694499,284.485740723032,7160,460562.575762502,1.39535771632486,3.01026634174922,"F46538","F46538.1","F46538.2022-03-20 14:50:35"
"122",411600.933477598,4262623.61955793,2022-03-20 16:49:55,-88.0615296610049,40.7013386469334,97.0125351379315,7264,163586.977724706,2.7086462026364,1.31328848631154,"F46538","F46538.1","F46538.2022-03-20 16:49:55"
"123",411512.871947937,4262664.32089658,2022-03-20 18:50:59,-222.715817621967,-47.4810702688992,227.720854233646,2747,180375.044652159,-2.93154594046993,0.642993164073257,"F46538","F46538.1","F46538.2022-03-20 18:50:59"
"124",411290.156130315,4262616.83982631,2022-03-20 19:36:46,-91.7507694905507,-229.710831319913,247.356563947258,7218,391410.305481702,-1.95080136215906,0.980744578310868,"F46538","F46538.1","F46538.2022-03-20 19:36:46"
"125",411198.405360824,4262387.12899499,2022-03-20 21:37:04,-71.1788094803924,-119.846330133267,139.389977277629,14431,710669.225239787,-2.10673125310579,-0.15592989094673,"F46538","F46538.1","F46538.2022-03-20 21:37:04"
