serial,GPS_date_YYYY-MM-DD,GPS_utc_HH:MM:SS,GPS_YYYY-MM-DD_HH:MM:SS,lat,lon,hdop,fix,cog,speed,alt,data_voltage,solar_charge,solar_current,nsats,vdop,geo,activity,inactivity,temperature,time_to_fix
89460800120113349490,2021-05-27,10:41:05,2021-05-27 10:41:05,38.516785,-106.009872,1.13,3,0,0.04,2211.0,3.91,0.01,0.0,10,1.9,,217,,14.0,36
89460800120113349490,2021-05-27,08:40:48,2021-05-27 08:40:48,38.517136,-106.010406,1.03,3,0,0.19,2232.0,3.92,0.01,0.0,11,1.15,,263,,14.0,29
89460800120113349490,2021-05-27,06:40:07,2021-05-27 06:40:07,38.517269,-106.010193,1.22,3,0,0.05,2157.0,3.93,0.01,0.0,11,2.04,,447,,18.0,11
89460800120113349490,2021-05-27,04:39:44,2021-05-27 04:39:44,38.516853,-106.010902,1.33,3,0,0.16,2359.0,3.94,0.02,0.0,10,1.78,,285,,18.0,7
89460800120113349490,2021-05-27,02:39:27,2021-05-27 02:39:27,38.518139,-106.010643,0.99,3,0,0.06,2177.0,3.95,0.47,0.0,10,1.26,,4619,,21.0,13
89460800120113349490,2021-05-27,01:25:47,2021-05-27 01:25:47,38.508884,-106.012749,0.91,3,0,0.22,2418.0,3.96,4.54,0.0,10,1.09,,3821,,21.0,7
89460800120113349490,2021-05-26,23:26:29,2021-05-26 23:26:29,38.505184,-106.013298,1.11,3,0,0.05,2274.0,3.96,5.02,0.0,11,1.61,,2312,,27.0,53
89460800120113349490,2021-05-26,21:25:26,2021-05-26 21:25:26,38.504787,-106.012932,0.89,3,0,0.26,2316.0,3.94,5.18,1.0,10,1.49,,1585,,30.0,19
89460800120113349490,2021-05-26,19:26:27,2021-05-26 19:26:27,38.50565,-106.012596,1.45,3,0,0.26,2395.0,3.94,5.2,1.0,10,1.98,,377,,31.0,105
89460800120113349490,2021-05-26,17:24:29,2021-05-26 17:24:29,38.5051,-106.011864,0.87,3,0,0.25,2404.0,3.93,5.09,0.0,10,1.11,,330,,26.0,8
89460800120113349490,2021-05-26,15:24:28,2021-05-26 15:24:28,38.505707,-106.013008,0.91,3,0,0.13,2294.0,3.93,4.9,0.0,10,1.31,,1938,,22.0,33
89460800120113349490,2021-05-26,13:23:42,2021-05-26 13:23:42,38.505619,-106.017006,1.19,3,0,0.64,2518.0,3.92,4.74,0.0,7,1.78,,2386,,21.0,9
89460800120113349490,2021-05-26,11:23:53,2021-05-26 11:23:53,38.500759,-106.020035,0.88,3,0,0.17,2392.0,3.92,0.43,0.0,11,1.5,,26,,14.0,34
89460800120113349490,2021-05-26,10:39:31,2021-05-26 10:39:31,38.500397,-106.019867,1.19,3,0,0.12,2418.0,3.93,0.01,0.0,7,2.58,,143,,14.0,9
89460800120113349490,2021-05-26,08:39:11,2021-05-26 08:39:11,38.500225,-106.019165,1.28,3,0,0.05,2395.0,3.94,0.02,0.0,8,1.41,,203,,14.0,4
89460800120113349490,2021-05-26,06:39:26,2021-05-26 06:39:26,38.500378,-106.018829,0.99,3,0,0.14,2385.0,3.95,0.02,0.0,12,1.47,,456,,16.0,44
89460800120113349490,2021-05-26,04:38:31,2021-05-26 04:38:31,38.501076,-106.019547,1.1,3,0,0.18,2412.0,3.95,0.01,0.0,8,1.55,,1878,,17.0,15
89460800120113349490,2021-05-26,02:39:35,2021-05-26 02:39:35,38.503468,-106.020073,0.95,3,228,1.33,2363.0,3.96,0.44,0.0,12,1.31,,3338,,24.0,85
89460800120113349490,2021-05-26,01:26:43,2021-05-26 01:26:43,38.503746,-106.019386,0.99,3,0,0.31,2287.0,3.97,4.79,0.0,11,1.3,,4520,,26.0,8
89460800120113349490,2021-05-25,23:26:24,2021-05-25 23:26:24,38.502789,-106.018845,1.08,3,0,0.48,2356.0,3.95,5.07,0.0,11,1.24,,3606,,29.0,15
89460800120113349490,2021-05-25,21:25:58,2021-05-25 21:25:58,38.503231,-106.018379,1.02,3,0,0.04,2335.0,3.94,4.65,0.0,8,2.0,,1182,,28.0,8
89460800120113349490,2021-05-25,19:25:40,2021-05-25 19:25:40,38.504967,-106.018532,1.28,3,0,0.2,2465.0,3.93,4.97,0.0,8,1.8,,1512,,27.0,13
89460800120113349490,2021-05-25,17:25:15,2021-05-25 17:25:15,38.502777,-106.017624,0.93,3,0,0.27,2481.0,3.92,4.85,0.0,10,1.27,,2754,,25.0,7
89460800120113349490,2021-05-25,15:25:58,2021-05-25 15:25:58,38.503494,-106.018333,0.92,3,0,0.13,2362.0,3.92,5.01,0.0,10,1.42,,1509,,24.0,75
89460800120113349490,2021-05-25,13:24:30,2021-05-25 13:24:30,38.504704,-106.018867,1.2,3,0,0.67,2481.0,3.91,5.1,0.0,7,1.81,,894,,19.0,9
89460800120113349490,2021-05-25,11:24:12,2021-05-25 11:24:12,38.513779,-106.013046,0.89,3,0,0.73,2254.0,3.89,0.98,0.0,9,1.39,,101,,11.0,5
89460800120113349490,2021-05-25,10:38:49,2021-05-25 10:38:49,38.518196,-106.012161,0.99,3,0,1.03,2223.0,3.89,0.01,0.0,9,1.62,,67,,13.0,11
89460800120113349490,2021-05-25,08:38:57,2021-05-25 08:38:57,38.518047,-106.01226,1.1,3,0,0.23,2235.0,3.9,0.01,0.0,11,1.31,,492,,16.0,39
89460800120113349490,2021-05-25,06:38:08,2021-05-25 06:38:08,38.518322,-106.01001,1.12,3,0,0.02,2160.0,3.9,0.02,0.0,10,1.83,,526,,16.0,15
89460800120113349490,2021-05-25,04:37:40,2021-05-25 04:37:40,38.51989,-106.011513,0.93,3,0,1.24,2275.0,3.92,0.02,0.0,8,1.43,,1047,,18.0,9
89460800120113349490,2021-05-25,02:37:21,2021-05-25 02:37:21,38.520119,-106.012024,0.76,3,0,0.0,2171.0,3.93,1.1,0.0,12,0.99,,2693,,20.0,9
89460800120113349490,2021-05-25,01:27:46,2021-05-25 01:27:46,38.515366,-106.012573,1.01,3,357,0.14,2145.0,3.93,4.83,0.0,11,1.34,,4795,,24.0,8
89460800120113349490,2021-05-24,23:27:25,2021-05-24 23:27:25,38.504086,-106.019295,0.95,3,0,0.55,2346.0,3.92,4.87,0.0,9,1.18,,2269,,27.0,11
89460800120113349490,2021-05-24,21:27:02,2021-05-24 21:27:02,38.504089,-106.019653,0.82,3,0,0.37,2389.0,3.91,4.43,0.0,11,1.33,,1102,,28.0,13
89460800120113349490,2021-05-24,19:26:39,2021-05-24 19:26:39,38.5042,-106.01828,1.01,3,0,0.11,2417.0,3.91,4.6,0.0,8,1.2,,1753,,28.0,6
89460800120113349490,2021-05-24,17:26:24,2021-05-24 17:26:24,38.503166,-106.01886,1.04,3,0,0.02,2384.0,3.9,5.04,0.0,11,1.33,,321,,22.0,12
89460800120113349490,2021-05-24,15:26:28,2021-05-24 15:26:28,38.505005,-106.021027,0.95,3,0,0.24,2320.0,3.88,4.88,0.0,10,1.53,,239,,27.0,42
89460800120113349490,2021-05-24,13:25:36,2021-05-24 13:25:36,38.504803,-106.021431,0.89,3,247,0.44,2371.0,3.88,5.05,0.0,10,1.19,,692,,17.0,12
89460800120113349490,2021-05-24,11:25:14,2021-05-24 11:25:14,38.498741,-106.020836,1.05,3,0,0.85,2417.0,3.86,1.76,0.0,8,1.71,,110,,7.0,4
89460800120113349490,2021-05-24,10:38:52,2021-05-24 10:38:52,38.500275,-106.019905,0.95,3,0,0.06,2401.0,3.86,0.01,0.0,9,1.39,,61,,7.0,6
89460800120113349490,2021-05-24,08:39:05,2021-05-24 08:39:05,38.501003,-106.019791,1.01,3,0,0.02,2397.0,3.88,0.02,0.0,10,1.31,,160,,20.0,36
89460800120113349490,2021-05-24,06:39:19,2021-05-24 06:39:19,38.502945,-106.020821,0.71,3,0,0.35,2373.0,3.88,0.01,0.0,12,1.35,,200,,10.0,74
89460800120113349490,2021-05-24,04:37:54,2021-05-24 04:37:54,38.502869,-106.020851,0.94,3,0,0.45,2475.0,3.89,0.01,0.0,8,1.45,,324,,13.0,8
89460800120113349490,2021-05-24,02:37:35,2021-05-24 02:37:35,38.504246,-106.020439,0.92,3,358,0.18,2362.0,3.89,0.52,0.0,12,1.29,,732,,13.0,5
89460800120113349490,2021-05-24,01:27:35,2021-05-24 01:27:35,38.503452,-106.020432,0.81,3,0,0.17,2329.0,3.91,4.36,0.0,12,1.04,,2745,,18.0,10
89460800120113349490,2021-05-23,23:27:42,2021-05-23 23:27:42,38.500275,-106.017578,0.86,3,0,1.06,2387.0,3.89,4.75,0.0,10,1.15,,587,,24.0,19
89460800120113349490,2021-05-23,21:27:14,2021-05-23 21:27:14,38.500408,-106.017708,0.97,3,0,0.93,2384.0,3.9,4.75,0.0,7,1.76,,2169,,23.0,14
89460800120113349490,2021-05-23,19:26:49,2021-05-23 19:26:49,38.508202,-106.021194,1.05,3,233,4.18,2418.0,3.88,5.14,0.0,9,1.38,,3991,,19.0,16
89460800120113349490,2021-05-23,17:26:22,2021-05-23 17:26:22,38.511948,-106.01593,0.95,3,0,0.04,2321.0,3.87,5.95,31.0,9,1.39,,129,,32.0,9
89460800120113349490,2021-05-23,15:26:34,2021-05-23 15:26:34,38.512348,-106.016083,0.82,3,0,0.03,2259.0,3.84,5.41,0.0,12,1.23,,1373,,26.0,24
89460800120113349490,2021-05-23,13:26:00,2021-05-23 13:26:00,38.513077,-106.019203,1.22,3,0,0.4,2277.0,3.82,5.54,0.0,7,1.86,,642,,17.0,7
89460800120113349490,2021-05-23,11:25:42,2021-05-23 11:25:42,38.51955,-106.014313,1.28,3,0,0.82,2236.0,3.82,0.42,0.0,6,2.65,,383,,15.0,12
89460800120113349490,2021-05-23,10:37:42,2021-05-23 10:37:42,38.520168,-106.014481,0.94,3,0,0.11,2218.0,3.82,0.01,0.0,8,1.62,,1604,,14.0,7
89460800120113349490,2021-05-23,08:37:24,2021-05-23 08:37:24,38.518875,-106.01078,0.96,3,0,0.44,2232.0,3.82,0.01,0.0,11,1.44,,1583,,13.0,14
89460800120113349490,2021-05-23,06:36:59,2021-05-23 06:36:59,38.517235,-106.010468,1.27,3,0,0.22,2189.0,3.83,0.01,0.0,9,1.81,,2046,,11.0,6
89460800120113349490,2021-05-23,04:36:44,2021-05-23 04:36:44,38.517151,-106.010292,0.93,3,0,0.21,2252.0,3.84,0.01,0.0,9,1.48,,1862,,12.0,10
89460800120113349490,2021-05-23,02:36:24,2021-05-23 02:36:24,38.518047,-106.006958,0.76,3,0,0.25,2212.0,3.84,0.07,0.0,11,1.11,,341,,15.0,6
89460800120113349490,2021-05-23,01:28:54,2021-05-23 01:28:54,38.517227,-106.007332,1.05,3,0,0.38,2162.0,3.85,4.8,0.0,11,1.41,,2099,,13.0,7
89460800120113349490,2021-05-22,23:28:35,2021-05-22 23:28:35,38.508892,-106.010727,1.0,3,0,0.08,2286.0,3.85,4.08,0.0,7,1.42,,536,,19.0,13
89460800120113349490,2021-05-22,21:28:12,2021-05-22 21:28:12,38.50806,-106.010887,0.95,3,0,0.65,2319.0,3.85,5.15,0.0,8,1.48,,2169,,27.0,6
89460800120113349490,2021-05-22,19:27:55,2021-05-22 19:27:55,38.506985,-106.011894,1.05,3,0,0.2,2342.0,3.83,5.3,2.0,8,1.41,,585,,29.0,9
89460800120113349490,2021-05-22,17:27:36,2021-05-22 17:27:36,38.505516,-106.01223,0.87,3,344,0.47,2297.0,3.83,4.89,0.0,9,1.3,,88,,27.0,13
89460800120113349490,2021-05-22,15:27:10,2021-05-22 15:27:10,38.505871,-106.012642,0.97,3,0,0.46,2316.0,3.82,4.9,0.0,9,1.54,,3387,,28.0,5
89460800120113349490,2021-05-22,13:26:56,2021-05-22 13:26:56,38.500751,-106.019913,1.23,3,0,0.36,2413.0,3.81,4.91,0.0,7,1.88,,2739,,18.0,9
89460800120113349490,2021-05-22,11:26:37,2021-05-22 11:26:37,38.503819,-106.019569,1.18,3,0,1.41,2397.0,3.81,0.9,0.0,7,2.62,,85,,14.0,5
89460800120113349490,2021-05-22,10:36:42,2021-05-22 10:36:42,38.504677,-106.019554,0.93,3,0,0.12,2377.0,3.82,0.01,0.0,8,1.58,,17,,15.0,7
89460800120113349490,2021-05-22,08:36:23,2021-05-22 08:36:23,38.504711,-106.019638,1.02,3,0,0.39,2365.0,3.82,0.01,0.0,8,1.24,,513,,13.0,7
89460800120113349490,2021-05-22,06:36:06,2021-05-22 06:36:06,38.507755,-106.018036,1.25,3,0,0.89,2319.0,3.83,0.01,0.0,9,1.74,,255,,16.0,5
89460800120113349490,2021-05-22,04:35:50,2021-05-22 04:35:50,38.508228,-106.014793,1.12,3,0,0.29,2345.0,3.83,0.01,0.0,7,1.64,,146,,18.0,10
89460800120113349490,2021-05-22,02:35:31,2021-05-22 02:35:31,38.508305,-106.014626,0.82,3,0,0.13,2302.0,3.84,0.22,0.0,11,1.14,,484,,18.0,9
89460800120113349490,2021-05-22,01:29:28,2021-05-22 01:29:28,38.507187,-106.012917,1.06,3,0,0.25,2297.0,3.84,4.45,0.0,11,1.44,,513,,19.0,8
89460800120113349490,2021-05-21,23:29:09,2021-05-21 23:29:09,38.506149,-106.012444,1.1,3,0,0.09,2301.0,3.84,5.06,0.0,9,1.61,,281,,22.0,8
89460800120113349490,2021-05-21,21:28:50,2021-05-21 21:28:50,38.506145,-106.012367,0.94,3,0,0.87,2308.0,3.84,5.35,0.0,8,1.45,,367,,24.0,12
89460800120113349490,2021-05-21,19:28:29,2021-05-21 19:28:29,38.505455,-106.012306,1.12,3,0,0.03,2324.0,3.83,5.16,0.0,11,1.48,,587,,23.0,15
89460800120113349490,2021-05-21,17:28:04,2021-05-21 17:28:04,38.505722,-106.012238,1.0,3,0,0.17,2380.0,3.82,5.21,0.0,12,1.3,,853,,29.0,15
89460800120113349490,2021-05-21,15:28:04,2021-05-21 15:28:04,38.506062,-106.012474,0.83,3,0,0.0,2302.0,3.82,5.03,0.0,12,1.29,,4500,,27.0,24
89460800120113349490,2021-05-21,13:27:28,2021-05-21 13:27:28,38.513302,-106.014755,1.23,3,0,0.22,2272.0,3.81,4.79,0.0,7,1.88,,4213,,23.0,7
89460800120113349490,2021-05-21,11:28:11,2021-05-21 11:28:11,38.519501,-106.014465,0.99,3,0,0.35,2202.0,3.82,0.37,0.0,11,1.56,,447,,24.0,56
89460800120113349490,2021-05-21,10:35:55,2021-05-21 10:35:55,38.51989,-106.014511,0.92,3,0,0.83,2183.0,3.82,0.01,0.0,8,1.53,,246,,15.0,7
89460800120113349490,2021-05-21,08:35:38,2021-05-21 08:35:38,38.519184,-106.013702,1.03,3,0,0.74,2196.0,3.82,0.01,0.0,8,1.3,,168,,16.0,6
89460800120113349490,2021-05-21,06:35:21,2021-05-21 06:35:21,38.518555,-106.01252,1.02,3,0,0.19,2196.0,3.82,0.02,0.0,10,1.3,,262,,20.0,7
89460800120113349490,2021-05-21,04:35:04,2021-05-21 04:35:04,38.515102,-106.013504,1.67,3,0,0.06,2273.0,3.83,0.02,0.0,7,2.06,,819,,23.0,8
89460800120113349490,2021-05-21,02:34:47,2021-05-21 02:34:47,38.516006,-106.013115,0.77,3,12,1.99,2197.0,3.83,0.42,0.0,11,1.15,,1707,,24.0,11
89460800120113349490,2021-05-21,01:29:41,2021-05-21 01:29:41,38.507584,-106.009659,1.35,3,0,1.25,2272.0,3.83,4.37,0.0,8,1.81,,2641,,25.0,6
89460800120113349490,2021-05-20,23:29:25,2021-05-20 23:29:25,38.506157,-106.007057,0.86,3,0,0.03,2293.0,3.83,4.65,0.0,11,1.11,,1450,,28.0,15
89460800120113349490,2021-05-20,21:29:29,2021-05-20 21:29:29,38.506344,-106.007309,0.78,3,0,0.17,2289.0,3.83,5.3,1.0,12,1.33,,36,,32.0,35
89460800120113349490,2021-05-20,19:28:44,2021-05-20 19:28:44,38.506664,-106.007118,1.05,3,0,0.03,2317.0,3.82,4.88,0.0,10,1.48,,330,,28.0,15
89460800120113349490,2021-05-20,17:28:19,2021-05-20 17:28:19,38.505997,-106.007317,1.17,3,0,0.04,2288.0,3.82,5.07,0.0,9,1.32,,194,,28.0,15
89460800120113349490,2021-05-20,15:28:02,2021-05-20 15:28:02,38.50621,-106.007713,1.11,3,0,0.52,2307.0,3.82,5.49,0.0,10,1.65,,716,,27.0,19
89460800120113349490,2021-05-20,13:27:33,2021-05-20 13:27:33,38.507332,-106.005981,1.11,3,14,0.42,2285.0,3.82,5.05,0.0,8,1.62,,1252,,21.0,7
89460800120113349490,2021-05-20,11:27:17,2021-05-20 11:27:17,38.517078,-106.010185,1.15,3,0,0.18,2205.0,3.82,0.32,0.0,8,2.81,,234,,17.0,9
89460800120113349490,2021-05-20,10:34:49,2021-05-20 10:34:49,38.516865,-106.009903,0.87,3,0,0.03,2215.0,3.82,0.02,0.0,10,1.69,,15,,21.0,12
89460800120113349490,2021-05-20,08:34:27,2021-05-20 08:34:27,38.516846,-106.009842,0.91,3,0,0.1,2205.0,3.82,0.01,0.0,10,1.31,,237,,15.0,8
89460800120113349490,2021-05-20,06:34:08,2021-05-20 06:34:08,38.517185,-106.009369,1.11,3,0,0.22,2197.0,3.82,0.01,0.0,9,1.66,,284,,18.0,4
89460800120113349490,2021-05-20,04:33:54,2021-05-20 04:33:54,38.517479,-106.009315,1.01,3,0,0.46,2218.0,3.83,0.01,0.0,8,1.57,,292,,16.0,6
89460800120113349490,2021-05-20,02:33:39,2021-05-20 02:33:39,38.518288,-106.008507,0.85,3,345,1.23,2192.0,3.83,0.83,0.0,11,1.21,,822,,18.0,7
89460800120113349490,2021-05-20,01:31:10,2021-05-20 01:31:10,38.51038,-106.010155,1.07,3,0,0.0,2286.0,3.84,4.58,0.0,9,1.6,,3915,,19.0,10
89460800120113349490,2021-05-19,23:30:50,2021-05-19 23:30:50,38.502171,-106.016914,0.85,3,0,0.36,2371.0,3.84,4.61,0.0,10,1.11,,3436,,23.0,7
89460800120113349490,2021-05-19,21:30:33,2021-05-19 21:30:33,38.500896,-106.016563,0.85,3,0,0.08,2379.0,3.83,5.38,0.0,10,1.4,,1669,,24.0,16
89460800120113349490,2021-05-19,19:30:07,2021-05-19 19:30:07,38.503712,-106.012474,0.85,3,0,0.01,2343.0,3.83,4.86,0.0,11,1.09,,499,,27.0,17
89460800120113349490,2021-05-19,17:29:40,2021-05-19 17:29:40,38.502922,-106.013626,0.89,3,0,1.14,2317.0,3.83,5.33,0.0,10,1.11,,984,,26.0,10
89460800120113349490,2021-05-19,15:29:11,2021-05-19 15:29:11,38.501404,-106.01593,0.9,3,0,0.12,2354.0,3.83,5.02,0.0,10,1.51,,346,,24.0,7
89460800120113349490,2021-05-19,13:28:53,2021-05-19 13:28:53,38.504822,-106.01548,1.05,3,0,0.0,2328.0,3.82,6.23,14.0,9,1.33,,1945,,23.0,17
89460800120113349490,2021-05-19,11:28:27,2021-05-19 11:28:27,38.514904,-106.01857,1.23,3,0,0.52,2231.0,3.81,0.57,0.0,7,2.86,,374,,12.0,6
89460800120113349490,2021-05-19,10:33:29,2021-05-19 10:33:29,38.521439,-106.016266,0.92,3,0,0.56,2193.0,3.81,0.01,0.0,8,1.43,,521,,9.0,8
89460800120113349490,2021-05-19,08:33:11,2021-05-19 08:33:11,38.520779,-106.016289,0.94,3,0,0.27,2192.0,3.82,0.01,0.0,9,1.37,,205,,12.0,6
89460800120113349490,2021-05-19,06:32:56,2021-05-19 06:32:56,38.520084,-106.017273,1.11,3,0,0.59,2193.0,3.82,0.01,0.0,9,1.65,,242,,12.0,8
89460800120113349490,2021-05-19,04:32:39,2021-05-19 04:32:39,38.519722,-106.015114,1.04,3,0,0.05,2227.0,3.82,0.01,0.0,8,1.6,,288,,15.0,5
89460800120113349490,2021-05-19,02:32:25,2021-05-19 02:32:25,38.519947,-106.013214,0.77,3,24,0.82,2189.0,3.82,0.4,0.0,11,1.18,,859,,15.0,8
89460800120113349490,2021-05-19,01:31:54,2021-05-19 01:31:54,38.513393,-106.013702,1.34,3,0,0.24,2243.0,3.83,4.09,0.0,8,1.99,,1303,,16.0,10
89460800120113349490,2021-05-18,23:31:34,2021-05-18 23:31:34,38.502884,-106.016808,1.07,3,0,0.43,2367.0,3.83,5.14,0.0,9,1.56,,540,,24.0,7
89460800120113349490,2021-05-18,21:31:17,2021-05-18 21:31:17,38.502945,-106.016769,1.19,3,0,0.44,2339.0,3.83,5.18,0.0,9,1.94,,285,,20.0,17
89460800120113349490,2021-05-18,19:31:20,2021-05-18 19:31:20,38.5033,-106.016052,0.95,3,0,0.06,2363.0,3.83,4.6,0.0,10,1.52,,728,,20.0,28
89460800120113349490,2021-05-18,17:30:42,2021-05-18 17:30:42,38.505539,-106.014435,1.25,3,0,0.34,2319.0,3.82,5.55,0.0,8,1.68,,378,,16.0,7
89460800120113349490,2021-05-18,15:30:19,2021-05-18 15:30:19,38.507679,-106.014519,1.04,3,0,0.1,2312.0,3.82,4.67,0.0,11,1.55,,68,,16.0,14
89460800120113349490,2021-05-18,13:29:54,2021-05-18 13:29:54,38.507557,-106.014038,0.97,3,0,1.0,2327.0,3.83,4.7,0.0,9,1.2,,357,,17.0,9
89460800120113349490,2021-05-18,11:29:35,2021-05-18 11:29:35,38.502445,-106.022774,0.93,3,0,0.11,2409.0,3.83,0.07,0.0,10,1.45,,47,,13.0,18
89460800120113349490,2021-05-18,10:32:27,2021-05-18 10:32:27,38.50082,-106.019844,0.83,3,0,0.05,2393.0,3.84,0.01,0.0,10,1.04,,144,,14.0,8
89460800120113349490,2021-05-18,08:32:09,2021-05-18 08:32:09,38.500591,-106.020149,0.9,3,0,0.38,2395.0,3.84,0.01,0.0,11,1.4,,325,,13.0,8
89460800120113349490,2021-05-18,06:31:51,2021-05-18 06:31:51,38.500504,-106.019585,1.11,3,0,0.37,2393.0,3.84,0.01,0.0,9,1.62,,12,,18.0,5
89460800120113349490,2021-05-18,04:31:36,2021-05-18 04:31:36,38.500523,-106.019569,1.07,3,0,0.23,2437.0,3.84,0.01,0.0,8,1.62,,379,,13.0,9
89460800120113349490,2021-05-18,02:31:18,2021-05-18 02:31:18,38.501495,-106.014633,0.92,3,0,0.69,2349.0,3.84,0.06,0.0,11,1.21,,280,,16.0,10
89460800120113349490,2021-05-18,01:32:47,2021-05-18 01:32:47,38.503185,-106.0121,1.75,3,0,0.02,2329.0,3.85,3.72,0.0,9,1.71,,2514,,16.0,14
89460800120113349490,2021-05-17,23:32:22,2021-05-17 23:32:22,38.506386,-106.004837,1.11,3,341,0.6,2287.0,3.85,4.63,0.0,8,1.56,,5528,,15.0,7
89460800120113349490,2021-05-17,21:32:35,2021-05-17 21:32:35,38.50288,-106.004929,0.89,3,0,0.01,2303.0,3.85,4.07,0.0,9,1.36,,97,,13.0,42
