serial,GPS_date_YYYY-MM-DD,GPS_utc_HH:MM:SS,GPS_YYYY-MM-DD_HH:MM:SS,lat,lon,hdop,fix,cog,speed,alt,data_voltage,solar_charge,solar_current,nsats,vdop,geo,activity,inactivity,temperature,time_to_fix
89460800120113346538,2022-04-10,12:15:08,2022-04-10 12:15:08,0.0,0.0,0.0,0,0,0.0,0.0,3.7,0.23,0.0,0,0.0,,2057,,8.0,0
89460800120113346538,2022-04-10,01:55:10,2022-04-10 01:55:10,0.0,0.0,0.0,0,0,0.0,0.0,3.71,0.12,0.0,0,0.0,,11969,,17.0,0
89460800120113346538,2022-04-09,12:17:04,2022-04-09 12:17:04,0.0,0.0,0.0,0,0,0.0,0.0,3.73,0.28,0.0,0,0.0,,906,,5.0,0
89460800120113346538,2022-04-09,01:54:11,2022-04-09 01:54:11,0.0,0.0,0.0,0,0,0.0,0.0,3.75,0.28,0.0,0,0.0,,5986,,14.0,0
89460800120113346538,2022-04-08,11:55:08,2022-04-08 11:55:08,38.51881,-106.015572,3.24,3,0,0.16,2219.0,3.74,0.0,0.0,4,4.78,,74,,2.0,81
89460800120113346538,2022-04-08,09:55:08,2022-04-08 09:55:08,38.519524,-106.015335,2.81,3,0,2.64,2188.0,3.74,0.0,0.0,4,3.6,,49,,0.0,82
89460800120113346538,2022-04-08,05:55:30,2022-04-08 05:55:30,0.0,0.0,9.15,1,0,0.0,0.0,3.75,0.0,0.0,4,7.96,,27,,8.0,120
89460800120113346538,2022-04-08,03:53:53,2022-04-08 03:53:53,38.518864,-106.014626,1.15,3,0,0.14,2205.0,3.76,0.0,0.0,6,1.72,,429,,8.0,40
89460800120113346538,2022-04-08,01:54:35,2022-04-08 01:54:35,38.518372,-106.012222,1.52,3,0,0.05,2197.0,3.76,0.3,0.0,6,2.36,,733,,12.0,84
89460800120113346538,2022-04-08,00:22:41,2022-04-08 00:22:41,38.510662,-106.013168,1.99,3,0,0.01,2289.0,3.76,3.63,0.0,5,2.38,,148,,15.0,34
89460800120113346538,2022-04-07,22:22:29,2022-04-07 22:22:29,38.510532,-106.013161,1.38,3,0,0.04,2295.0,3.76,5.66,1.0,6,1.81,,59,,17.0,51
89460800120113346538,2022-04-07,20:23:29,2022-04-07 20:23:29,0.0,0.0,2.6,1,0,0.0,0.0,3.76,5.15,0.0,3,1.0,,111,,21.0,120
89460800120113346538,2022-04-07,18:22:53,2022-04-07 18:22:53,38.510681,-106.013084,1.76,3,0,0.67,2285.0,3.76,5.12,0.0,4,2.52,,315,,16.0,110
89460800120113346538,2022-04-07,16:21:55,2022-04-07 16:21:55,38.510677,-106.013184,2.15,3,0,0.39,2299.0,3.76,5.53,0.0,4,3.26,,208,,16.0,80
89460800120113346538,2022-04-07,14:22:27,2022-04-07 14:22:27,0.0,0.0,2.68,1,0,0.0,0.0,3.76,5.91,6.0,3,1.0,,328,,8.0,120
89460800120113346538,2022-04-07,12:20:19,2022-04-07 12:20:19,38.515663,-106.016884,1.77,3,0,0.97,2226.0,3.76,0.43,0.0,5,1.42,,0,,0.0,10
